name,MET2013,INCTOT,SEX,RACWHT,EDUC,VALUEH,employment,year,25-35 percentage,children percentage,23-27 vs 13-17 ratio
"Pueblo, CO ",39380,38171.33333,0.533333333,0.911111111,7.844444444,160533.3333,0.975609756,2015,0.236693092,0.062200957,0.735849057
"Punta Gorda, FL",39460,24085,0.55,0.9,7.25,174500,0.944444444,2015,0.12724758,0.065217391,0.660377358
"Racine, WI ",39540,40923.41176,0.494117647,0.929411765,7.952941176,185200,0.949367089,2015,0.216176471,0.176870748,0.619047619
"Raleigh, NC ",39580,50253.76302,0.493489583,0.854166667,8.83984375,238378.3854,0.983169705,2015,0.254763029,0.077873918,0.765830346
"Reading, PA ",39740,38097.81852,0.511111111,0.907407407,7.622222222,182200.7407,0.972111554,2015,0.230252969,0.098654709,0.808510638
"Redding, CA ",39820,37178.73494,0.493975904,0.915662651,7.602409639,220903.6145,0.944444444,2015,0.209809264,0.038961039,0.71875
"Reno, NV ",39900,45171.87739,0.505747126,0.858237548,8.126436782,264777.0115,0.958506224,2015,0.255656109,0.056637168,0.961267606
"Richmond, VA ",40060,44522.00125,0.509386733,0.765957447,8.384230288,247800.3755,0.963855422,2015,0.254144464,0.079207921,1.047858942
"Riverside-San Bernardino-Ontario, CA",40140,35956.42201,0.523161921,0.665958351,7.291542711,319698.64,0.942307692,2015,0.254295863,0.028501321,0.869492096
"Roanoke, VA ",40220,36338.82353,0.49197861,0.903743316,8.090909091,164850.2674,0.972067039,2015,0.22326454,0.042016807,0.835294118
"Rochester, NY ",40380,41948.67776,0.495838288,0.933412604,8.275862069,144202.3781,0.968030691,2015,0.240695915,0.076052797,0.964769648
"Rockford, IL ",40420,34130.09434,0.547169811,0.858490566,7.811320755,117383.9623,0.949494949,2015,0.237797247,0.078947368,0.802259887
"Rocky Mount, NC",40580,30561.80328,0.524590164,0.590163934,7,119942.623,0.890909091,2015,0.201767305,0.051094891,0.815789474
"Sacramento--Roseville--Arden-Arcade, CA ",40900,44798.94237,0.504237288,0.718644068,8.183050847,326152.2881,0.955776173,2015,0.255016292,0.042030935,0.960111966
"Saginaw, MI ",40980,36702.94118,0.529411765,0.907563025,7.605042017,126899.1597,0.953703704,2015,0.206206206,0.101941748,0.929824561
"St. George, UT",41100,42704.93443,0.573770492,0.983606557,7.344262295,234016.3934,0.982142857,2015,0.245867769,0.168067227,0.425742574
"St. Joseph, MO-KS",41140,33908.42105,0.486842105,0.960526316,7.75,119644.7368,1,2015,0.253846154,0.065656566,1.324324324
"St. Louis, MO-IL",41180,41374.65855,0.505411255,0.88961039,8.396645022,173384.5238,0.969346443,2015,0.236120159,0.087063151,0.895943563
"Salinas, CA ",41500,37518.25472,0.537735849,0.627358491,7.226415094,438608.4906,0.952380952,2015,0.281534954,0.024291498,1.008797654
"Salisbury, MD-DE ",41540,35205.1831,0.535211268,0.892018779,7.483568075,200460.0939,0.979274611,2015,0.202836879,0.081585082,0.893518519
"Salt Lake City,UT",41620,41542.00694,0.541666667,0.912037037,7.908564815,257276.6204,0.978855721,2015,0.297116279,0.083281152,0.890012642
"San Angelo, TX",41660,42315.21127,0.507042254,0.85915493,7.816901408,138732.3944,0.985074627,2015,0.26344086,0.081632653,1.087719298
"San Antonio-New Braunfels,TX",41700,40957.10565,0.514880952,0.866815476,7.760416667,167695.0893,0.965097403,2015,0.260496532,0.049053959,0.876021798
"San Diego-Carlsbad, CA",41740,43607.43843,0.52097429,0.706359946,8.271312585,478471.8539,0.959881129,2015,0.278998049,0.023009249,1.164918415
"San Francisco-Oakland-Hayward, CA",41860,62125.9116,0.519480519,0.532886468,8.744030163,784543.9045,0.964412811,2015,0.2740758,0.036837631,1.185872139
"San Jose-Sunnyvale-Santa Clara,CA",41940,66122.91117,0.533861038,0.417766051,8.814423923,805770.0088,0.968134958,2015,0.275769869,0.033433634,0.943396226
"San Luis Obispo-PasoRobles-ArroyoGrande,CA",42020,47886.17391,0.530434783,0.930434783,8.295652174,571652.1739,0.96460177,2015,0.234192037,0.023333333,1.223300971
"Santa Cruz-Watsonville, CA",42100,44796.02542,0.5,0.813559322,8.305084746,754745.7627,0.964912281,2015,0.231762918,0.055737705,1.04964539
"Santa Fe, NM",42140,41189.78022,0.505494505,0.703296703,7.582417582,283485.7143,0.976190476,2015,0.189655172,0.080808081,0.731481481
"Santa Maria-Santa Barbara,CA",42200,44404.53988,0.527607362,0.840490798,8.018404908,719959.5092,0.947368421,2015,0.260586319,0.042857143,1.09486166
"Santa Rosa, CA",42220,49412.17094,0.534188034,0.871794872,8.094017094,577104.2735,0.945945946,2015,0.227810651,0.060064935,0.911184211
"Scranton--Wilkes-Barre--Hazleton, PA ",42540,39748.125,0.5625,0.965625,8.13125,167226.5625,0.95751634,2015,0.217063043,0.099130435,0.982078853
"Seattle-Tacoma-Bellevue, WA ",42660,56419.90855,0.532051282,0.787606838,8.482478632,381208.4615,0.965485504,2015,0.269756,0.048576214,1.049638554
"Sebastian-Vero Beach, FL",42680,30209.79167,0.520833333,0.854166667,6.791666667,133395.8333,0.934782609,2015,0.178700361,0.101010101,1.1875
"Sheboygan, WI ",43100,42191.68675,0.506024096,0.903614458,7.939759036,165891.5663,1,2015,0.224222586,0.167883212,0.78313253
"Shreveport-Bossier City, LA",43340,38898.62385,0.555045872,0.752293578,7.80733945,142805.9633,0.979695431,2015,0.262269129,0.050301811,0.931914894
"Spartanburg, SC ",43900,39798.7234,0.510638298,0.771276596,7.888297872,137734.5745,0.988439306,2015,0.258360656,0.060913706,1.072222222
"Spokane-Spokane Valley, WA",44060,41477.45033,0.503311258,0.910596026,7.874172185,192393.3775,0.958490566,2015,0.243718593,0.055412371,0.910485934
"Springfield, IL ",44100,42781.93793,0.468965517,0.972413793,8.496551724,122803.4483,0.963768116,2015,0.23699422,0.080139373,0.726708075
"Springfield, MA ",44140,40012.98438,0.5125,0.896875,8.19375,213393.75,0.950877193,2015,0.218085106,0.082317073,0.917142857
"Springfield, MO ",44180,36396.97845,0.50862069,0.974137931,8.077586207,145103.4483,0.981042654,2015,0.265339074,0.070993915,1.080717489
"Springfield, OH ",44220,35001.16883,0.519480519,0.961038961,8.077922078,125571.4286,0.944444444,2015,0.190647482,0.094339623,0.535087719
"State College, PA",44300,35710.05376,0.52688172,0.978494624,7.913978495,179494.6237,0.988235294,2015,0.266042781,0.08040201,1.178571429
"Stockton-Lodi, CA ",44700,36866.29396,0.521978022,0.620879121,7.263736264,273862.0879,0.936936937,2015,0.267629567,0.027513228,0.837113402
"Syracuse, NY ",45060,40470.85347,0.485148515,0.946534653,8.213861386,148931.0891,0.965738758,2015,0.225519981,0.07253886,0.8187251
"Tampa-St. Petersburg-Clearwater, FL",45300,40027.3006,0.499404762,0.851190476,8.063095238,205248.6905,0.963058976,2015,0.225069412,0.037779491,0.940382452
"Toledo, OH ",45780,39693.35417,0.518518519,0.93287037,8.034722222,138729.1667,0.957920792,2015,0.231636784,0.09113608,0.967581047
"Topeka, KS ",45820,35818.64865,0.513513514,0.966216216,7.918918919,114016.8919,0.977777778,2015,0.2427695,0.086642599,0.72
"Trenton, NJ ",45940,52709.01316,0.473684211,0.703947368,8.407894737,278800,0.951388889,2015,0.224911452,0.05511811,0.958115183
"Tucson, AZ ",46060,37077.89374,0.506641366,0.802656546,7.802656546,168519.1651,0.962105263,2015,0.254909901,0.046068308,1.003430532
"Tuscaloosa, AL ",46220,38631.07438,0.495867769,0.801652893,7.809917355,150983.4711,0.95412844,2015,0.25382263,0.052208835,0.911111111
"Tyler, TX ",46340,42547.94286,0.514285714,0.9,7.092857143,145150,0.984251969,2015,0.268582755,0.04797048,1.02962963
"Urban Honolulu, HI",46520,41709.16393,0.531876138,0.35154827,8.131147541,645533.1512,0.976284585,2015,0.27013771,0.032821229,1.332179931
"Utica-Rome, NY ",46540,36019.47783,0.443349754,0.9408867,7.866995074,152869.4581,0.978723404,2015,0.222159412,0.06870229,0.759615385
"Vallejo-Fairfield, CA ",46700,47723.88636,0.526515152,0.640151515,7.856060606,346301.5152,0.930041152,2015,0.271568211,0.039123631,1.263374486
"Virginia Beach-Norfolk-Newport News,VA-NC",47260,41938.54184,0.510204082,0.73877551,8.080612245,230857.7551,0.966046002,2015,0.267359085,0.046704496,1.216159496
"Visalia-Porterville, CA ",47300,33599.62447,0.552742616,0.772151899,6.995780591,195451.4768,0.917431193,2015,0.285387082,0.028892456,0.766853933
"Waco, TX ",47380,37708,0.548571429,0.914285714,7.685714286,150076,0.968152866,2015,0.279969651,0.06504065,0.857894737
"Washington-Arlington-Alexandria, DC-VA-MD-WV ",47900,60312.62814,0.485788726,0.652297489,8.880388441,427677.333,0.971869554,2015,0.267909161,0.061799623,1.006723558
"Wausau, WI ",48140,43765.40323,0.596774194,0.975806452,7.669354839,191467.7419,0.991666667,2015,0.216991963,0.105820106,0.786516854
"Wenatchee, WA ",48300,40175.64706,0.529411765,0.955882353,7.088235294,231602.9412,0.983870968,2015,0.266423358,0.082191781,0.828125
"Wichita, KS ",48620,43949.31025,0.529085873,0.894736842,8.216066482,152175.9003,0.982507289,2015,0.263523957,0.08797654,0.97492163
"Wichita Falls, TX",48660,33690.41892,0.472972973,0.959459459,7.716216216,125027.027,0.970149254,2015,0.261875761,0.041860465,1.319444444
"Wilmington, NC ",48900,36973.36434,0.465116279,0.945736434,8.325581395,231151.938,0.974358974,2015,0.22698908,0.092783505,1.028776978
"Winston-Salem, NC ",49180,37172.59223,0.504854369,0.841423948,8.03236246,157271.521,0.978417266,2015,0.200606061,0.072507553,0.75862069
"Worcester, MA-CT ",49340,48219.87276,0.516129032,0.892473118,8.426523297,263720.4301,0.973534972,2015,0.220427005,0.078534031,0.858306189
"Yakima, WA ",49420,31506.43137,0.555555556,0.797385621,6.568627451,158666.6667,0.9453125,2015,0.270638298,0.062893082,0.603960396
"York-Hanover, PA ",49620,38668.98587,0.494699647,0.932862191,7.918727915,176311.6608,0.966789668,2015,0.232337601,0.097959184,0.831932773
"Youngstown-Warren-Boardman, OH-PA ",49660,32300.70027,0.538461538,0.949602122,7.358090186,121330.7692,0.931818182,2015,0.201735358,0.09984639,0.836228288
"Yuba City, CA",49700,32407.65766,0.567567568,0.675675676,7.126126126,250702.7027,0.939393939,2015,0.282229965,0.028806584,1.23
"Yuma, AZ ",49740,31205.70175,0.51754386,0.692982456,7.184210526,136644.7368,0.897196262,2015,0.289017341,0.044,1.210526316
Not in identifiable area   ,0,37919.06531,0.522512069,0.908874293,7.571721609,158521.9008,0.963042447,2016,0.225777288,0.088928568,0.825547316
"Akron, OH ",10420,40073.91748,0.531553398,0.92961165,8.52184466,161206.3107,0.968,2016,0.229824561,0.094147583,0.981770833
"Albany-Schenectady-Troy, NY ",10580,46219.95611,0.496183206,0.93129771,8.671755725,231407.2519,0.975308642,2016,0.240749097,0.080599813,0.987394958
"Albuquerque, NM ",10740,37515.57617,0.51953125,0.734375,7.830078125,199010.7422,0.956340956,2016,0.256384065,0.052788845,0.931718062
"Allentown-Bethlehem-Easton, PA-NJ ",10900,42691.36162,0.531313131,0.919191919,7.985858586,201003.0303,0.963362069,2016,0.227679713,0.091011236,0.777542373
"Amarillo, TX ",11100,43920.46286,0.48,0.885714286,7.565714286,143217.1429,0.976047904,2016,0.25395733,0.056910569,0.765258216
"Anchorage, AK ",11260,44290.37118,0.502183406,0.799126638,7.668122271,266672.4891,0.920212766,2016,0.302972802,0.108559499,1.351851852
"Ann Arbor, MI",11460,51711.08808,0.440414508,0.922279793,9.10880829,270112.9534,0.971428571,2016,0.2881052,0.060165975,1.6375
"Anniston-Oxford-Jacksonville, AL ",11500,35329.85965,0.49122807,0.842105263,7.754385965,192192.9825,0.923076923,2016,0.227799228,0.025423729,0.797101449
"Asheville, NC ",11700,38629.53876,0.542635659,0.930232558,7.945736434,229451.5504,0.978991597,2016,0.218321227,0.081330869,0.767068273
"Atlanta-Sandy Springs-Roswell, GA",12060,48276.75741,0.502390819,0.680586548,8.310806503,233615.0143,0.965986395,2016,0.256741126,0.057018161,0.890017411
"Atlantic City-Hammonton, NJ",12100,44535.39706,0.514705882,0.786764706,7.992647059,212218.3824,0.93495935,2016,0.205128205,0.125,0.632183908
"Auburn-Opelika, AL ",12220,33921.34146,0.524390244,0.804878049,8.109756098,151634.1463,1,2016,0.311567164,0.023952096,1.788461538
"Augusta-Richmond County, GA-SC",12260,43200.125,0.51953125,0.74609375,8.04296875,174305.0781,0.957805907,2016,0.251417004,0.043478261,1.079710145
"Austin-Round Rock, TX",12420,57150.15899,0.511520737,0.854070661,8.515360983,302100,0.982786885,2016,0.303052661,0.046561169,1.16093881
"Bakersfield, CA ",12540,39695.58225,0.563968668,0.788511749,7.295039164,226886.423,0.907246377,2016,0.295490716,0.023339318,1.1
"Baltimore-Columbia-Towson, MD ",12580,52446.05266,0.486045287,0.773565034,8.592943655,303453.8705,0.970407594,2016,0.253265349,0.069498069,1.017823043
"Bangor, ME ",12620,32528.76404,0.561797753,0.988764045,7.629213483,132426.9663,0.974683544,2016,0.21038961,0.080246914,0.936708861
"Barnstable Town, MA",12700,51846.79389,0.450381679,0.938931298,8.022900763,508584.7328,0.965517241,2016,0.178288431,0.133333333,0.8
"Baton Rouge, LA",12940,46291.28941,0.510588235,0.781176471,8.152941176,210518.8235,0.964735516,2016,0.255214724,0.046875,0.956410256
"Beaumont-Port Arthur, TX",13140,43823.52653,0.551020408,0.751020408,7.297959184,127275.5102,0.973333333,2016,0.247102457,0.039399625,1.187214612
"Bellingham, WA ",13380,42548.26531,0.540816327,0.836734694,7.785714286,310653.0612,0.938271605,2016,0.262329486,0.088,1.316326531
"Bend-Redmond, OR ",13460,31967.7193,0.561403509,0.964912281,7.473684211,353719.2982,0.981132075,2016,0.202143951,0.090909091,0.698630137
"Binghamton, NY ",13780,38830.4625,0.54375,0.925,7.78125,130050,0.966442953,2016,0.225089606,0.070063694,1.012987013
"Birmingham-Hoover, AL ",13820,41803.65297,0.512747875,0.80878187,8.158640227,181269.83,0.963076923,2016,0.238331496,0.060138782,0.903125
"Bismarck, ND ",13900,59221.91,0.5,0.98,8.2,247700,0.989473684,2016,0.240196078,0.108843537,1.549019608
"Blacksburg-Christiansburg-Radford, VA ",13980,41633.63636,0.532467532,0.987012987,8.25974026,176940.2597,0.971428571,2016,0.246648794,0.076086957,1.323943662
"Bloomington, IL ",14010,44608.72297,0.472972973,0.97972973,8.594594595,160270.2703,0.971014493,2016,0.253279516,0.047808765,1.089285714
"Bloomington, IN ",14020,41675.14286,0.528571429,0.971428571,8.557142857,160671.4286,1,2016,0.3,0.053571429,1.866666667
"Boise City, ID",14260,38979.32448,0.510324484,0.91740413,8.067846608,193704.7198,0.987220447,2016,0.244928071,0.081325301,0.748466258
"Boston-Cambridge-Newton, MA-NH ",14460,58763.30251,0.505944518,0.835204756,8.974240423,462358.4544,0.968011127,2016,0.266010432,0.086392452,1.169138418
"Bremerton-Silverdale, WA ",14740,45083.82609,0.532608696,0.89673913,7.885869565,280961.9565,0.947058824,2016,0.259541985,0.046568627,1.405228758
"Bridgeport-Stamford-Norwalk, CT ",14860,76273.64833,0.52259332,0.84086444,9.035363458,588489.7839,0.968814969,2016,0.211311862,0.106877323,0.726735598
"Brownsville-Harlingen, TX ",15180,27885.25758,0.52020202,0.949494949,7.318181818,108685.3535,0.930635838,2016,0.21548238,0.045576408,0.495575221
"Buffalo-Cheektowaga-Niagara Falls, NY",15380,40704.95929,0.499321574,0.91587517,8.601085482,152371.7775,0.968616262,2016,0.24553494,0.072740113,1.074554295
"Burlington, NC ",15500,40805.69912,0.504424779,0.876106195,8.194690265,173977.8761,0.980769231,2016,0.208086785,0.071090047,0.698529412
"Burlington-South Burlington, VT",15540,44267.74775,0.540540541,0.972972973,8.414414414,289531.5315,0.980582524,2016,0.233993015,0.074626866,1
"Canton-Massillon, OH ",15940,38014.14449,0.532319392,0.961977186,8,145774.1445,0.960159363,2016,0.225822288,0.060869565,1
"Cape Coral-Fort Myers,FL",15980,37594.23529,0.525951557,0.865051903,7.923875433,258128.7197,0.97080292,2016,0.196096096,0.053598775,0.860335196
"Champaign-Urbana, IL ",16580,49094.76336,0.496183206,0.93129771,8.763358779,140386.2595,0.976,2016,0.29290853,0.056140351,1.403225806
"Charleston, WV ",16620,33954.85149,0.524752475,0.96039604,7.891089109,119287.1287,0.891304348,2016,0.195097038,0.052356021,1.134328358
"Charleston-North Charleston, SC",16700,50019.02033,0.504065041,0.819105691,8.571138211,275719.9187,0.989177489,2016,0.292140778,0.049818841,1.397368421
"Charlotte-Concord-Gastonia, NC-SC ",16740,45729.95235,0.510800508,0.799237611,8.32592122,219027.3825,0.964577657,2016,0.242356947,0.06719609,0.826190476
"Chattanooga, TN-GA ",16860,45661.64309,0.511254019,0.932475884,8.260450161,180935.6913,0.972881356,2016,0.247480403,0.058823529,1.103321033
"Chicago-Naperville-Elgin, IL-IN-WI ",16980,51270.20528,0.514535402,0.772248974,8.505261281,267067.8081,0.969163829,2016,0.262558744,0.058302198,0.985074627
"Chico, CA ",17020,41451.2037,0.518518519,0.898148148,7.824074074,242453.7037,0.940594059,2016,0.248021108,0.035460993,1.112
"Cincinnati, OH-KY-IN ",17140,48443.92348,0.508627157,0.930982746,8.475618905,193200.3001,0.974603175,2016,0.25046346,0.077911959,0.932022932
"Clarksville, TN-KY ",17300,39364.91018,0.491017964,0.868263473,7.694610778,163591.6168,0.942857143,2016,0.295918367,0.047413793,1.107981221
"Cleveland-Elyria, OH ",17460,45755.35243,0.520286396,0.875099443,8.307875895,159217.5815,0.961506276,2016,0.221947341,0.099124204,0.853805576
"Coeur d'Alene, ID",17660,37431.2069,0.568965517,0.931034483,7.724137931,248465.5172,0.910714286,2016,0.215867159,0.128205128,0.543209877
"College Station-Bryan, TX",17780,57458,0.522222222,0.833333333,8.611111111,186622.2222,0.964285714,2016,0.342465753,0.08,1.316176471
"Colorado Springs, CO",17820,42774.93394,0.512528474,0.906605923,8.38952164,253979.4989,0.969072165,2016,0.288948466,0.06185567,1.227513228
"Columbia, MO ",17860,48736.30645,0.532258065,0.935483871,8.903225806,172048.3871,1,2016,0.284779051,0.028735632,1.433333333
"Columbia, SC ",17900,38376.19013,0.500914077,0.747714808,8.244972578,167551.3711,0.955339806,2016,0.261660978,0.053913043,1.220982143
"Columbus, OH ",18140,49464.95009,0.513769363,0.898450947,8.493115318,203502.7539,0.979052823,2016,0.275422343,0.076770875,0.98173516
"Corpus Christi, TX",18580,42019.8386,0.512280702,0.954385965,7.435087719,156272.9825,0.958490566,2016,0.263438811,0.03617945,0.960606061
"Dallas-Fort Worth-Arlington, TX",19100,50220.60576,0.517898652,0.794514179,8.067410507,233130.7066,0.97261638,2016,0.262948528,0.053971174,0.872940692
"Daphne-Fairhope-Foley, AL ",19300,40109.7561,0.43902439,0.951219512,7.87804878,174780.4878,0.987179487,2016,0.226224784,0.070063694,0.985507246
"Dayton, OH ",19380,42093.02895,0.512249443,0.922048998,8.040089087,144848.5523,0.985542169,2016,0.23733938,0.058386412,0.92139738
"Decatur, AL ",19460,37470.19417,0.54368932,0.902912621,6.805825243,123815.534,0.948453608,2016,0.232403718,0.062857143,0.813333333
"Decatur, IL ",19500,39067.66234,0.558441558,0.935064935,7.662337662,108518.1818,0.942857143,2016,0.225037258,0.099337748,0.860759494
"Deltona-Daytona Beach-Ormond Beach,FL",19660,31846.61654,0.507518797,0.853383459,7.537593985,164468.0451,0.970588235,2016,0.17535545,0.052252252,0.945255474
"Denver-Aurora-Lakewood, CO ",19740,52867.1595,0.512251503,0.891816921,8.616736015,352692.9727,0.976343026,2016,0.277286886,0.063732233,0.997136312
"Des Moines-West DesMoines,IA",19780,48724.27368,0.528947368,0.939473684,8.478947368,182728.9474,0.980662983,2016,0.242078113,0.124809741,0.742547425
"Detroit-Warren-Dearborn, MI ",19820,44013.15587,0.529860229,0.860652266,8.20669208,185372.4269,0.961909133,2016,0.231986695,0.081637373,0.975892443
"Dover, DE ",20100,36297.65217,0.513043478,0.808695652,7.608695652,196930.4348,0.942307692,2016,0.261997406,0.074257426,1.055555556
